id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.55E+18,1.55E+18,2022-07-12 21:42:13 India Standard Time,12-07-2022,21:42:13,530,1.49E+18,liberty_tree13,Liberty Tree Politics 🇺🇸,,@DonaldJTrumpJr Reminder that Schmitt was all for the Ukraine war and sanctioning Russia while @EricGreitens urged to put America First.,en,"[{'screen_name': 'ericgreitens', 'name': 'eric greitens', 'id': '24004390'}]",[],[],0,0,0,[],[],https://twitter.com/Liberty_Tree13/status/1546890178920316929,FALSE,,0,,,,,,,,"[{'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': '39344374'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:42:02 India Standard Time,12-07-2022,21:42:02,530,1.44E+18,cyberlollipop,cyberlollipop,,"Demolition of the railway bridge between Rubezhny and Lysychansk According to preliminary information, 3 tons of TNT were used #UkraineRussiaWar #UkraineWar #WarInUkraine #UkraineRussianWar #UkraineWarNews  https://t.co/rTYUvN4NbP",en,[],[],[],0,0,0,"['ukrainerussiawar', 'ukrainewar', 'warinukraine', 'ukrainerussianwar', 'ukrainewarnews']",[],https://twitter.com/cyberlollipop/status/1546890135765405696,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1546890046422372352/pu/img/YN2bmezVYkzQldPJ.jpg,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:41:35 India Standard Time,12-07-2022,21:41:35,530,1.43E+18,anujbajpai_,Anuj Kumar Bajpai,,"@INCIndia Inflation right now, as an after-effect of the pandemic and the ongoing effect of the Ukraine war, is staying steady, not even increasing. What caused the double-digit inflation of 2010-13? Nothing except UPA mismanagement. Congress should not t",en,[],[],[],0,0,0,[],[],https://twitter.com/AnujBajpai_/status/1546890023106011136,FALSE,,0,,,,,,,,"[{'screen_name': 'INCIndia', 'name': 'Congress', 'id': '1153045459'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:41:23 India Standard Time,12-07-2022,21:41:23,530,1.52E+18,ruperth59303163,Rupert Harris,,"The Ukraine war was not a campaign issue and thus has never been voted on by the people. Why can president Biden unilaterally choose which side to support when taking the country to war. Some citizens support other side, why no referendum on which side to support?",en,[],[],[],0,0,0,[],[],https://twitter.com/RupertH59303163/status/1546889968882446336,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.54E+18,2022-07-12 21:41:22 India Standard Time,12-07-2022,21:41:22,530,1.38E+18,patryklesniak7,Lightning,,"@Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper If that's a symbol of Victory, then why you're losing?",en,[],[],[],1,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546889966042726401,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:41:15 India Standard Time,12-07-2022,21:41:15,530,9.31E+17,defensepolitics,Defense Politics Asia,,"By the way, I think people got confused just because I covered Ukraine war this much  I'm not Defense Politics Ukraine War. Its Defense Politics Asia  I just happened to cover Ukraine War as part of the military segment coverage - then it blew up.  Stay tuned for Myanmar coverage",en,[],[],[],0,1,16,[],[],https://twitter.com/DefensePolitics/status/1546889937966235648,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:40:55 India Standard Time,12-07-2022,21:40:55,530,254612798,i_intelligence,i-intelligence,,"Weak States and Loose Arms: Lessons and Warnings, from Afghanistan to Ukraine - War on the Rocks  https://t.co/hLS8UhFebR",en,[],['https://warontherocks.com/2022/07/weak-states-and-loose-arms-lessons-and-warnings-from-libya-to-ukraine/'],[],0,0,1,[],[],https://twitter.com/i_intelligence/status/1546889852389625863,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.54E+18,2022-07-12 21:40:40 India Standard Time,12-07-2022,21:40:40,530,1.38E+18,patryklesniak7,Lightning,,@StoneMan489 @Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper And the fall of soviet union 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546889790645223424,FALSE,,0,,,,,,,,"[{'screen_name': 'StoneMan489', 'name': 'Matt stone489', 'id': '1428663970408407041'}, {'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.54E+18,2022-07-12 21:40:30 India Standard Time,12-07-2022,21:40:30,530,1.38E+18,patryklesniak7,Lightning,,"@Blockdog1 @StoneMan489 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper Change in tactic because the initial ones failed. You seriously need some copium, gramps.  And don't use the word ""liberate"" when you know what's happening there. They're ruining",en,[],[],[],1,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546889748857372672,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'StoneMan489', 'name': 'Matt stone489', 'id': '1428663970408407041'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:40:23 India Standard Time,12-07-2022,21:40:23,530,8.49E+17,muhamma53579075,MUHAMMAD ABDULLAH,,Global South Is Facing a “Complete Energy Crisis” from Oil to Natural Gas Amid Ukraine War &amp; Pandemic  https://t.co/EvwO8ybfDo via @democracynow,en,"[{'screen_name': 'democracynow', 'name': 'democracy now!', 'id': '16935292'}]",['https://www.democracynow.org/2022/7/7/sri_lanka_energy_crisis'],[],0,0,0,[],[],https://twitter.com/MUHAMMA53579075/status/1546889719581093890,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:40:02 India Standard Time,12-07-2022,21:40:02,530,1.35E+18,tag24_news,TAG24 NEWS,,Russia suffered another blow in the #UkraineWar after a daring counteroffensive in the #Kherson region.  https://t.co/NjlFkBZoVY,en,[],['https://www.tag24.com/topic/ukraine-conflict/ukraine-war-russian-weapons-depot-blown-up-in-daring-counterattack-2540900'],[],0,0,0,"['ukrainewar', 'kherson']",[],https://twitter.com/TAG24_NEWS/status/1546889631022678018,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:40:02 India Standard Time,12-07-2022,21:40:02,530,532818331,truplapng,Trupla PNG,,Latest Russia-Ukraine war news: Live updates - The Washington Post: A former Olympic official told the Guardian that a ban on Russian and Belarusian athletes in global sporting events due to Russia's invasion could ...  https://t.co/cgPRAdZ8jQ  https://t.co/wuFDihqyNW,en,[],"['http://dlvr.it/STmfgQ', 'http://wanples.net']",[],0,0,0,[],[],https://twitter.com/truplapng/status/1546889629592199168,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:40:00 India Standard Time,12-07-2022,21:40:00,530,49129140,euralmanac,European Almanac,,"Ukraine war to be 'decided on the battlefield', NATO official says  https://t.co/C8XR8budpc [@Euronews]",en,"[{'screen_name': 'euronews', 'name': 'euronews', 'id': '25067168'}]",['https://tinyurl.com/23rsn4ds'],[],0,0,1,[],[],https://twitter.com/EurAlmanac/status/1546889621526675457,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:39:38 India Standard Time,12-07-2022,21:39:38,530,3210449751,shapiro40,David Shapiro,,Iran To Deliver Armed Drones to Russia for Ukraine War  https://t.co/o1GR4nzMIi via @TheMediaLine,en,"[{'screen_name': 'themedialine', 'name': 'the media line', 'id': '49475701'}]",['https://themedialine.org/mideast-daily-news/iran-to-deliver-armed-drones-to-russia-for-ukraine-war/'],[],0,0,0,[],[],https://twitter.com/shapiro40/status/1546889529235210243,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:39:32 India Standard Time,12-07-2022,21:39:32,530,1.04E+18,stefano688,stefano68,,Russia-Ukraine war intensifies: Kyiv warns that Moscow will step up Donb...  https://t.co/d6etKKdlf4 via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/SoUpiGE0iY0'],[],0,0,0,[],[],https://twitter.com/stefano688/status/1546889506460139524,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:39:19 India Standard Time,12-07-2022,21:39:19,530,319955924,farawayeyes4,Allison,,Russia-Ukraine war: A weekly recap and look ahead (July 11)  https://t.co/aueB1IqXWs,en,[],['https://www.npr.org/2022/07/11/1110684941/russia-ukraine-war-recap-look-ahead-july-11?sc=18&f=1001'],[],0,0,0,[],[],https://twitter.com/farawayeyes4/status/1546889449593864193,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:38:53 India Standard Time,12-07-2022,21:38:53,530,1.48E+18,normanlangevel1,Norman Langeveldt,,"@TheRealMotase_ He is helping Russia win the Ukraine war,he can't come to the phone right now.",en,[],[],[],0,0,0,[],[],https://twitter.com/NormanLangevel1/status/1546889343314395137,FALSE,,0,,,,,,,,"[{'screen_name': 'TheRealMotase_', 'name': '⚘️MOTASE⚘️', 'id': '1362083065992986629'}]",,,,
1.55E+18,1.54E+18,2022-07-12 21:38:41 India Standard Time,12-07-2022,21:38:41,530,1.38E+18,patryklesniak7,Lightning,,@Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper You're the one spewing out 8 comments every time i respond  And why tf spaghetti boy 💀 what kind of insult is that,en,[],[],[],0,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546889292634521607,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:38:31 India Standard Time,12-07-2022,21:38:31,530,122167302,ing_var,T-вітер з України 🇺🇦,,Ukrainian soldiers on exercises in UK.  #UkraineUnderAttaсk #UkraineInvasion  #UkraineWar #RussianUkrainianWar #Russia #Kiev #Ukraine,en,[],[],[],0,1,1,"['ukraineunderattaсk', 'ukraineinvasion', 'ukrainewar', 'russianukrainianwar', 'russia', 'kiev', 'ukraine']",[],https://twitter.com/Ing_Var/status/1546889247239585794,FALSE,https://twitter.com/kharkiv_warnews/status/1546864534513664004,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:38:29 India Standard Time,12-07-2022,21:38:29,530,16707518,mamtora,Mamtora-Architect,,@k_sonin Preparing for massive cannon fodder Ukraine war.,en,[],[],[],0,0,0,[],[],https://twitter.com/mamtora/status/1546889242134994944,FALSE,,0,,,,,,,,"[{'screen_name': 'k_sonin', 'name': 'Konstantin Sonin', 'id': '150312043'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:38:13 India Standard Time,12-07-2022,21:38:13,530,1.01E+18,marcinw91670795,Marcin Wu,,#WarCrimes #GenocideOfUkrainians #UkraineWar #fuckPutin #RussianTerrorists,qht,[],[],[],0,0,0,"['warcrimes', 'genocideofukrainians', 'ukrainewar', 'fuckputin', 'russianterrorists']",[],https://twitter.com/MarcinW91670795/status/1546889174111997952,FALSE,https://twitter.com/nexta_tv/status/1546886499588882434,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:38:10 India Standard Time,12-07-2022,21:38:10,530,19288872,gonatly,N. E. Golovin,,@JesseBWatters Jeffrey Sachs and Philip Giraldi: The Ukraine War Is Yet Another Neocon War  https://t.co/Nzty9aw1fy,en,[],['https://www.theoccidentalobserver.net/2022/07/12/jeffrey-sachs-and-philip-giraldi-the-ukraine-war-is-yet-another-neocon-war/'],[],0,0,0,[],[],https://twitter.com/gonatly/status/1546889159217795072,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.54E+18,2022-07-12 21:37:53 India Standard Time,12-07-2022,21:37:53,530,98780424,blockdog1,Block Dog,,@PatrykLesniak7 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper You are the one supporting the Ukrainian Nationalist Party aka Nazis not me. Ukraine still honors those who supported the Germans and committed genocide against the Poles as national her,en,[],[],[],2,0,0,[],[],https://twitter.com/Blockdog1/status/1546889091308032001,FALSE,,0,,,,,,,,"[{'screen_name': 'PatrykLesniak7', 'name': 'Lightning', 'id': '1382847873814044674'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:37:41 India Standard Time,12-07-2022,21:37:41,530,2370830377,uacrisis,UCMC,,#beresilient #children #ProsecutorGeneralsOffice #Russia #stopPutin #stopRussia #UCMC #Ukraine #war #warcrimes  https://t.co/4HGk72kFkS,qme,[],['https://uacrisis.org/en?p=191104'],[],0,1,2,"['beresilient', 'children', 'prosecutorgeneralsoffice', 'russia', 'stopputin', 'stoprussia', 'ucmc', 'ukraine', 'war', 'warcrimes']",[],https://twitter.com/uacrisis/status/1546889040779165696,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.54E+18,2022-07-12 21:37:31 India Standard Time,12-07-2022,21:37:31,530,1.38E+18,patryklesniak7,Lightning,,"@Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper And who committed the Katyń massacre and tried to blame it on Germans? 🤔  Btw it was 80 years ago, people responsible for it are fucking dead you know?",en,[],[],[],0,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546888995988246529,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:37:19 India Standard Time,12-07-2022,21:37:19,530,1.52E+18,hands_skies,Hands Across The Skies,,"Meet our wonderful #Ukraine ambassador Alysa, who has found refuge in #Bulgaria 👋  Here, she shares how her father and brothers are still in #Ukraine fighting on the front line 😢  #HandsAcrossTheSkies #StandWithUkraine #UkraineWar #UkraineInvasion #UkraineWillWin #UkraineHelp  https://t.co/cTc9jp53KJ",en,[],[],[],0,0,1,"['ukraine', 'bulgaria', 'ukraine', 'handsacrosstheskies', 'standwithukraine', 'ukrainewar', 'ukraineinvasion', 'ukrainewillwin', 'ukrainehelp']",[],https://twitter.com/hands_skies/status/1546888947695063040,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1546888919962341376/pu/img/1Tgnd-dNu2j3arPM.jpg,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:36:08 India Standard Time,12-07-2022,21:36:08,530,1.17E+18,dissentw,DissentWatch,,Jeffrey Sachs and Philip Giraldi: The Ukraine War Is Yet Another Neocon War - The Occidental Observer @DissentW  https://t.co/1awg6WxwVw,en,"[{'screen_name': 'dissentw', 'name': 'dissentwatch', 'id': '1167478010532061185'}]",['https://www.theoccidentalobserver.net/2022/07/12/jeffrey-sachs-and-philip-giraldi-the-ukraine-war-is-yet-another-neocon-war/'],[],0,0,0,[],[],https://twitter.com/DissentW/status/1546888647768686592,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:36:01 India Standard Time,12-07-2022,21:36:01,530,2572108705,dr_lcorredor,Dr Lilliana Corredor,,"@johnpilger Great interview by #YondenLhatoo with @johnpilger. You wanna watch what John has to say about Ukraine War, Russia, US, China, the Media, #Assange &amp; @AlboMP. Phew! I admire John deeply, and Yonden's professionalism too. 👌👏",en,"[{'screen_name': 'johnpilger', 'name': 'john pilger', 'id': '869825995'}, {'screen_name': 'albomp', 'name': 'anthony albanese', 'id': '254515782'}]",[],[],0,0,0,"['yondenlhatoo', 'assange']",[],https://twitter.com/Dr_LCorredor/status/1546888618719203328,FALSE,,0,,,,,,,,"[{'screen_name': 'johnpilger', 'name': 'John Pilger', 'id': '869825995'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:35:40 India Standard Time,12-07-2022,21:35:40,530,538856668,icetulipad,icetulip design,,Lego ceases Russian sales amid Ukraine war  https://t.co/PckKPiJjva,en,[],['http://dlvr.it/STmdyw'],[],0,0,0,[],[],https://twitter.com/icetulipad/status/1546888532601384960,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:35:32 India Standard Time,12-07-2022,21:35:32,530,4700253743,hms_consultancy,HMSC Intelligence,,Ukraine War: HIMARS rocket system used to strike Russian ammunition depots  https://t.co/RxzGqkQh0F via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/qZKqLSsPBhw'],[],0,0,0,[],[],https://twitter.com/HMS_Consultancy/status/1546888498510274562,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:35:28 India Standard Time,12-07-2022,21:35:28,530,2576960380,condemnnazism,YouCan’tHandleTheTruth!,,GOING TOWARDS THE CATASTROPHE 🚩Why is the US not pushing for an end to the Ukraine war? | The Bottom Line - YouTube  https://t.co/g2hNlHo12A,en,[],['https://m.youtube.com/watch?v=uWxwSpqqt80'],[],0,0,0,[],[],https://twitter.com/CondemnNazism/status/1546888483066617856,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:35:26 India Standard Time,12-07-2022,21:35:26,530,1.47E+18,valerykosta,Valery 🇺🇦,,"34 dead incl.a child &amp; 9 wounded were retrieved from the rubble of a high-rise building in Chasovy Yar. The rescue operation is ongoing, 70% of the ruins have been cleared by now. #RussiaIsATerroristState  #Ukraine #UkraineWar #UkraineRussianWar #RussiaUkraineWar",en,[],[],[],0,0,0,"['russiaisaterroriststate', 'ukraine', 'ukrainewar', 'ukrainerussianwar', 'russiaukrainewar']",[],https://twitter.com/ValeryKosta/status/1546888475051708417,FALSE,https://twitter.com/ValeryKosta/status/1546089713060048897,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:34:54 India Standard Time,12-07-2022,21:34:54,530,100436430,cyrusnahni,Kunle Cyrus,,@Naija_PR Ukraine war is part of the reason for this,en,[],[],[],0,0,0,[],[],https://twitter.com/cyrusnahni/status/1546888340825411584,FALSE,,0,,,,,,,,"[{'screen_name': 'Naija_PR', 'name': 'Naija', 'id': '1901298962'}]",,,,
1.55E+18,1.54E+18,2022-07-12 21:34:31 India Standard Time,12-07-2022,21:34:31,530,1.38E+18,patryklesniak7,Lightning,,@Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper It's not like NATO countries expect this and are already preparing for it and not to prevent it. ruSSia winning would do them more harm than a couple bucks more for oil,en,[],[],[],0,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546888243689521153,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.53E+18,2022-07-12 21:32:14 India Standard Time,12-07-2022,21:32:14,530,178063986,alopeki,Αλωπεκή  🇬🇷☦️♂♐,,🧵 here is how you wash a helicopter in war zone⁉️ #Ukrainewar #FlyingLow #manpads  https://t.co/uKxqLWfrAe,en,[],[],[],0,0,1,"['ukrainewar', 'flyinglow', 'manpads']",[],https://twitter.com/alopeki/status/1546887667446587393,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1546886213742854145/pu/img/h5Blc2vkL0FNTCgq.jpg,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:31:44 India Standard Time,12-07-2022,21:31:44,530,15411535,ellynthomps,Ellen,,@1of81Million_kc This thread is nothing to do with Ukraine WAR… this is about a coming global food CRISIS. With changes in temps food production is down.  https://t.co/5fmVxhWahd,en,[],['https://apple.news/Asnpb-OLXSkmbfaPJzhawHA'],[],1,0,0,[],[],https://twitter.com/EllynThomps/status/1546887541445509121,FALSE,,0,,,,,,,,"[{'screen_name': '1of81Million_kc', 'name': 'KC-1977-Protesting without voting is meaningless!', 'id': '1385278105367900165'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:31:44 India Standard Time,12-07-2022,21:31:44,530,2359962552,smithmega007,🇺🇸DemsRiggedTheElection ❄️,,German TV Guest Tells TRUTH About The Ukraine War  https://t.co/4BNcWjmmw1 via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/mkhy0Blfhj8'],[],0,0,0,[],[],https://twitter.com/SmithMEGA007/status/1546887541147697153,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:31:28 India Standard Time,12-07-2022,21:31:28,530,1715292157,earthmover1964,"Andreas, Nachfahre von",,@martinschnell72 @GerdaGartner In der Ukraine war ich selbst und ahnte was heute als Fakt bei denen gilt die den 20.-22. Februar begriffen und die Lunte bis zum jetzigen Krieg. Von Sri Lanka weiß ich nichts und traue dem Braten nicht.,de,[],[],[],0,0,0,[],[],https://twitter.com/Earthmover1964/status/1546887475397787650,FALSE,,0,,,,,,,,"[{'screen_name': 'martinschnell72', 'name': 'Martin Schnell', 'id': '278382639'}, {'screen_name': 'GerdaGartner', 'name': 'FRAU MAYER', 'id': '1284530222138785792'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:31:27 India Standard Time,12-07-2022,21:31:27,530,4510297756,petre61574034,Petre,,"@TshepowamaZ @News24 It can't be that he is rexponsible for all that is happening,neh. COVID-19,July 2021 unrests, Russoi-Ukraine war( for hard living),  now spree of killings.But m telling you his haters will see him as the cause.🙆‍♀️🙆‍♀�",en,[],[],[],0,0,0,[],[],https://twitter.com/Petre61574034/status/1546887471455244288,FALSE,,0,,,,,,,,"[{'screen_name': 'TshepowamaZ', 'name': 'Mr Tshepo Mathibela', 'id': '1372560015769399296'}, {'screen_name': 'News24', 'name': 'News24', 'id': '14697575'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:31:20 India Standard Time,12-07-2022,21:31:20,530,1.49E+18,mathayes5,Fringe minority male with unacceptable views,,"Stop supporting Ukraine WAR which is killing Ukrainians ! Remove us from WEF &amp; SDG's. Say NO to UNPA, Digital ID &amp; the Climate Hoax.  Stand for Canadian Political prisoners ! #FreeTamaraLich  #FreePatKing  #TrudeauForTreason #FreelandForTreason #cndpoli",en,[],[],[],0,0,0,"['freetamaralich', 'freepatking', 'trudeaufortreason', 'freelandfortreason', 'cndpoli']",[],https://twitter.com/MatHayes5/status/1546887441516298240,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.54E+18,2022-07-12 21:31:15 India Standard Time,12-07-2022,21:31:15,530,1.38E+18,patryklesniak7,Lightning,,"@Blockdog1 @brxarx @RajendranTheva1 @QuocVu59239912 @War_Mapper Russia cannot be stopped, that's why their 3 day operation takes 6 months and the end is nowhere to be seen  And quit spamming those Z's you nazi, you're just embarrasing yourself",en,[],[],[],1,0,0,[],[],https://twitter.com/PatrykLesniak7/status/1546887421152968705,FALSE,,0,,,,,,,,"[{'screen_name': 'Blockdog1', 'name': 'Block Dog', 'id': '98780424'}, {'screen_name': 'brxarx', 'name': 'Brxarx', 'id': '1304301715634548737'}, {'screen_name': 'RajendranTheva1', 'name': 'Wisdom_trade1', 'id': '1253367340768456705'}, {'screen_name': 'QuocVu59239912', 'name': 'Bloody_Slayer', 'id': '1233063275434143744'}, {'screen_name': 'War_Mapper', 'name': 'Ukraine War Map', 'id': '1496850942209183744'}]",,,,
1.55E+18,1.55E+18,2022-07-12 21:31:03 India Standard Time,12-07-2022,21:31:03,530,96954627,myzacoza,MyZA Coza,,Ukraine war: Russia’s G20 walkout heightens tensions at fractious summit as China’s rise continues  https://t.co/lcqZ4XGHTC,en,[],['https://free-mail.co.za/ukraine-war-russias-g20-walkout-heightens-tensions-at-fractious-summit-as-chinas-rise-continues/'],[],0,0,0,[],[],https://twitter.com/MyZAcoza/status/1546887368627654658,FALSE,,0,,,,,,,,[],,,,
1.55E+18,1.55E+18,2022-07-12 21:30:45 India Standard Time,12-07-2022,21:30:45,530,15727974,harleydf,HarleyDF,,"@LeslieMarshall @FaulknerFocus @HARRISFAULKNER @jasoninthehouse @FoxNews I get tired of hearing about Putin price hike for gas when inflation on the price of energy began after Biden's inauguration, one year before the Ukraine War started. While prices mo",en,[],[],['https://pbs.twimg.com/media/FXelXXmXEAEEtgI.jpg'],0,0,0,[],[],https://twitter.com/HarleyDF/status/1546887293989945346,FALSE,,1,https://pbs.twimg.com/media/FXelXXmXEAEEtgI.jpg,,,,,,,"[{'screen_name': 'LeslieMarshall', 'name': 'Leslie Marshall', 'id': '26350255'}, {'screen_name': 'FaulknerFocus', 'name': 'The Faulkner Focus', 'id': '912759481766957057'}, {'screen_name': 'HARRISFAULKNER', 'name': 'HARRISFAULKNER', 'id': '18313747'}, {'screen_name': 'jasoninthehouse', 'name': 'Jason Chaffetz', 'id': '17800215'}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}]",,,,
